País,Provincia,Partido,Localidad,Unnamed: 4,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
Argentina,BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo),"Argentina,BUENOS AIRES,Villarino,Juan Cousté  (Est. Algarrobo)",6875040,0,0,1,0,0,0,0,82,83
Argentina,BUENOS AIRES,Villarino,Mayor Buratovich,"Argentina,BUENOS AIRES,Villarino,Mayor Buratovich",6875050,0,0,0,630,0,0,0,0,630
Argentina,BUENOS AIRES,Villarino,Médanos,"Argentina,BUENOS AIRES,Villarino,Médanos",6875060,461,551,1,0,0,0,0,103,1116
Argentina,BUENOS AIRES,Villarino,Pedro Luro,"Argentina,BUENOS AIRES,Villarino,Pedro Luro",6875070,379,582,0,1666,1,0,0,550,3178
Argentina,BUENOS AIRES,Villarino,Argerich,"Argentina,BUENOS AIRES,Villarino,Argerich",6875010,0,0,0,0,0,0,0,31,31
Argentina,BUENOS AIRES,Villarino,Teniente Origone,"Argentina,BUENOS AIRES,Villarino,Teniente Origone",6875080,0,0,0,0,0,0,0,16,16
Argentina,BUENOS AIRES,Villarino,Country Los Medanos,"Argentina,BUENOS AIRES,Villarino,Country Los Medanos",6875025,0,0,0,0,0,0,0,267,267
Argentina,BUENOS AIRES,Zárate,Lima,"Argentina,BUENOS AIRES,Zárate,Lima",6882040,1,0,0,1,0,0,0,903,905
Argentina,BUENOS AIRES,Zárate,Zárate,"Argentina,BUENOS AIRES,Zárate,Zárate",6882050,671,27148,0,1242,1219,5,0,1451,31736
Argentina,BUENOS AIRES,Zárate,Escalada,"Argentina,BUENOS AIRES,Zárate,Escalada",6882030,0,0,0,0,0,0,0,75,75
Argentina,BUENOS AIRES,AMBA,OTROS,"Argentina,BUENOS AIRES,AMBA,OTROS",Sin Datos,0,0,0,0,0,0,0,13,13
Argentina,CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Argentina,CABA,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires",2000010,70108,1177475,2050,203756,46762,67,0,4493,1504711
Argentina,CATAMARCA,Ambato,El Bolsón,"Argentina,CATAMARCA,Ambato,El Bolsón",10007030,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Ambato,El Rodeo,"Argentina,CATAMARCA,Ambato,El Rodeo",10007040,0,0,0,0,0,1,0,152,153
Argentina,CATAMARCA,Ambato,La Puerta,"Argentina,CATAMARCA,Ambato,La Puerta",10007060,0,0,0,0,0,5,0,0,5
Argentina,CATAMARCA,Ambato,Las Chacritas,"Argentina,CATAMARCA,Ambato,Las Chacritas",10007070,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Ambato,Los Varela,"Argentina,CATAMARCA,Ambato,Los Varela",10007110,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Ambato,Los Talas,"Argentina,CATAMARCA,Ambato,Los Talas",10007100,0,0,0,0,0,0,0,66,66
Argentina,CATAMARCA,Ancasti,Ancasti,"Argentina,CATAMARCA,Ancasti,Ancasti",10014010,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Andalgalá,Andalgalá,"Argentina,CATAMARCA,Andalgalá,Andalgalá",10021020,633,0,0,144,1,2,0,203,983
Argentina,CATAMARCA,Andalgalá,Chaquiago,"Argentina,CATAMARCA,Andalgalá,Chaquiago",10021030,0,0,0,9,0,1,0,14,24
Argentina,CATAMARCA,Andalgalá,El Potrero,"Argentina,CATAMARCA,Andalgalá,El Potrero",10021070,0,0,0,13,0,0,0,0,13
Argentina,CATAMARCA,Andalgalá,Aconquija,"Argentina,CATAMARCA,Andalgalá,Aconquija",10021010,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Andalgalá,El Alamito,"Argentina,CATAMARCA,Andalgalá,El Alamito",10021050,0,0,0,0,0,0,0,20,20
Argentina,CATAMARCA,Andalgalá,La Aguada,"Argentina,CATAMARCA,Andalgalá,La Aguada",10021080,0,0,0,11,0,0,0,5,16
Argentina,CATAMARCA,Andalgalá,La Mesada,"Argentina,CATAMARCA,Andalgalá,La Mesada",10021010,0,0,0,1,0,0,0,0,1
Argentina,CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra,"Argentina,CATAMARCA,Antofagasta de la Sierra,Antofagasta de la Sierra",10028010,0,0,0,0,0,4,0,0,4
Argentina,CATAMARCA,Belén,Belén,"Argentina,CATAMARCA,Belén,Belén",10035020,0,0,0,0,0,5,0,30,35
Argentina,CATAMARCA,Belén,Hualfín,"Argentina,CATAMARCA,Belén,Hualfín",10035070,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Belén,Londres,"Argentina,CATAMARCA,Belén,Londres",10035110,0,0,0,0,0,1,0,20,21
Argentina,CATAMARCA,Belén,El Durazno,"Argentina,CATAMARCA,Belén,El Durazno",10035050,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Belén,Las Juntas,"Argentina,CATAMARCA,Belén,Las Juntas",10035100,0,0,0,0,0,0,0,5,5
Argentina,CATAMARCA,Capayán,Capayán,"Argentina,CATAMARCA,Capayán,Capayán",10042030,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Capayán,Chumbicha,"Argentina,CATAMARCA,Capayán,Chumbicha",10042040,92,0,0,5,0,1,0,474,572
Argentina,CATAMARCA,Capayán,Colonia del Valle,"Argentina,CATAMARCA,Capayán,Colonia del Valle",10042050,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Capayán,Colonia Nueva Coneta,"Argentina,CATAMARCA,Capayán,Colonia Nueva Coneta",10042060,0,0,0,10,0,1,0,9,20
Argentina,CATAMARCA,Capayán,Coneta,"Argentina,CATAMARCA,Capayán,Coneta",10042080,0,0,0,10,0,1,0,0,11
Argentina,CATAMARCA,Capayán,Huillapima,"Argentina,CATAMARCA,Capayán,Huillapima",10042100,0,0,0,5,0,1,0,9,15
Argentina,CATAMARCA,Capayán,Miraflores,"Argentina,CATAMARCA,Capayán,Miraflores",10042120,0,0,0,7,0,2,0,10,19
Argentina,CATAMARCA,Capayán,San Martín,"Argentina,CATAMARCA,Capayán,San Martín",10042130,0,0,0,0,0,7,0,0,7
Argentina,CATAMARCA,Capayán,Los Angeles,"Argentina,CATAMARCA,Capayán,Los Angeles",10042110,0,0,0,0,0,0,0,5,5
Argentina,CATAMARCA,Capital,El Pantanillo,"Argentina,CATAMARCA,Capital,El Pantanillo",10049020,4,0,0,35,0,2,0,0,41
Argentina,CATAMARCA,Capital,San Fernando del Valle de Catamarca,"Argentina,CATAMARCA,Capital,San Fernando del Valle de Catamarca",10049030,3265,10986,1,47463,0,1,0,14,61730
Argentina,CATAMARCA,El Alto,El Alto,"Argentina,CATAMARCA,El Alto,El Alto",10056010,0,0,0,0,0,1,0,28,29
Argentina,CATAMARCA,El Alto,Tapso,"Argentina,CATAMARCA,El Alto,Tapso",10056050,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,La Paz,Icaño,"Argentina,CATAMARCA,La Paz,Icaño",10070070,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,La Paz,Recreo,"Argentina,CATAMARCA,La Paz,Recreo",10070140,52,39,0,1879,0,1,0,5,1976
Argentina,CATAMARCA,La Paz,San Antonio,"Argentina,CATAMARCA,La Paz,San Antonio",10070150,0,0,0,0,0,0,0,26,26
Argentina,CATAMARCA,La Paz,Quirós,"Argentina,CATAMARCA,La Paz,Quirós",10070120,0,0,0,0,0,0,0,27,27
Argentina,CATAMARCA,Paclín,La Merced,"Argentina,CATAMARCA,Paclín,La Merced",10077050,62,0,0,0,0,4,0,5,71
Argentina,CATAMARCA,Paclín,La Viña,"Argentina,CATAMARCA,Paclín,La Viña",10077060,0,0,0,0,0,0,0,10,10
Argentina,CATAMARCA,Paclín,Las Lajas,"Argentina,CATAMARCA,Paclín,Las Lajas",10077070,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Paclín,San Antonio,"Argentina,CATAMARCA,Paclín,San Antonio",10077100,0,0,0,0,0,1,0,7,8
Argentina,CATAMARCA,Pomán,Mutquin,"Argentina,CATAMARCA,Pomán,Mutquin",10084060,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Pomán,Pomán,"Argentina,CATAMARCA,Pomán,Pomán",10084070,0,0,0,0,0,2,0,0,2
Argentina,CATAMARCA,Pomán,San Miguel,"Argentina,CATAMARCA,Pomán,San Miguel",10084090,0,0,0,0,0,0,0,7,7
Argentina,CATAMARCA,Pomán,Saujil,"Argentina,CATAMARCA,Pomán,Saujil",10084100,0,0,0,0,0,1,0,169,170
Argentina,CATAMARCA,Pomán,Siján,"Argentina,CATAMARCA,Pomán,Siján",10084110,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Pomán,Colpes,"Argentina,CATAMARCA,Pomán,Colpes",10084030,0,0,0,0,0,0,0,16,16
Argentina,CATAMARCA,Santa María,La Loma,"Argentina,CATAMARCA,Santa María,La Loma",10091100,75,0,0,73,0,1,0,0,149
Argentina,CATAMARCA,Santa María,San José,"Argentina,CATAMARCA,Santa María,San José",10091140,126,0,0,138,0,1,0,0,265
Argentina,CATAMARCA,Santa María,Santa María,"Argentina,CATAMARCA,Santa María,Santa María",10091150,925,0,0,823,0,1,0,5,1754
Argentina,CATAMARCA,Santa María,Chañar Punco,"Argentina,CATAMARCA,Santa María,Chañar Punco",10091030,34,0,0,137,0,0,0,0,171
Argentina,CATAMARCA,Santa María,Famatanca,"Argentina,CATAMARCA,Santa María,Famatanca",10091070,45,0,0,0,0,0,0,0,45
Argentina,CATAMARCA,Santa María,Las Mojarras,"Argentina,CATAMARCA,Santa María,Las Mojarras",10091110,47,0,0,107,0,0,0,0,154
Argentina,CATAMARCA,Santa María,Loro Huasi,"Argentina,CATAMARCA,Santa María,Loro Huasi",10091120,107,0,0,95,0,0,0,0,202
Argentina,CATAMARCA,Santa Rosa,Alijilán,"Argentina,CATAMARCA,Santa Rosa,Alijilán",10098010,0,0,0,0,0,2,0,0,2
Argentina,CATAMARCA,Santa Rosa,Bañado de Ovanta,"Argentina,CATAMARCA,Santa Rosa,Bañado de Ovanta",10098020,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Santa Rosa,Lavalle,"Argentina,CATAMARCA,Santa Rosa,Lavalle",10098040,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Santa Rosa,Los Altos,"Argentina,CATAMARCA,Santa Rosa,Los Altos",10098050,0,0,0,0,0,1,0,6,7
Argentina,CATAMARCA,Tinogasta,Fiambalá,"Argentina,CATAMARCA,Tinogasta,Fiambalá",10105110,0,0,0,8,0,2,0,7,17
Argentina,CATAMARCA,Tinogasta,Tinogasta,"Argentina,CATAMARCA,Tinogasta,Tinogasta",10105180,434,0,0,1828,0,2,0,0,2264
Argentina,CATAMARCA,Valle Viejo,El Portezuelo,"Argentina,CATAMARCA,Valle Viejo,El Portezuelo",10112010,0,0,0,0,0,6,0,0,6
Argentina,CATAMARCA,Valle Viejo,San Isidro,"Argentina,CATAMARCA,Valle Viejo,San Isidro",10112040,0,0,0,2610,0,0,0,5,2615
Argentina,CATAMARCA,Valle Viejo,Santa Rosa,"Argentina,CATAMARCA,Valle Viejo,Santa Rosa",10112030,0,0,0,759,0,0,0,5,764
Argentina,CATAMARCA,Valle Viejo,Villa Dolores,"Argentina,CATAMARCA,Valle Viejo,Villa Dolores",10112030,0,0,0,103,0,0,0,5,108
Argentina,CATAMARCA,Valle Viejo,Sumalao,"Argentina,CATAMARCA,Valle Viejo,Sumalao",10112030,0,0,0,1,0,0,0,5,6
Argentina,CATAMARCA,Valle Viejo,Polcos,"Argentina,CATAMARCA,Valle Viejo,Polcos",10112030,0,0,0,213,0,0,0,0,213
Argentina,CATAMARCA,Valle Viejo,Pozo Del Mistol,"Argentina,CATAMARCA,Valle Viejo,Pozo Del Mistol",10112030,0,0,0,18,0,0,0,0,18
Argentina,CATAMARCA,Valle Viejo,El Bañado,"Argentina,CATAMARCA,Valle Viejo,El Bañado",10112030,0,0,0,7,0,0,0,0,7
Argentina,CATAMARCA,Fray Mamerto Esquiú,San Antonio,"Argentina,CATAMARCA,Fray Mamerto Esquiú,San Antonio",10063050,0,0,0,4,0,0,0,0,4
Argentina,CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas,"Argentina,CATAMARCA,Fray Mamerto Esquiú,Villa Las Pirquitas",10063050,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Fray Mamerto Esquiú,La Carrera,"Argentina,CATAMARCA,Fray Mamerto Esquiú,La Carrera",10063050,0,0,0,0,0,1,0,0,1
Argentina,CATAMARCA,Fray Mamerto Esquiú,El Hueco,"Argentina,CATAMARCA,Fray Mamerto Esquiú,El Hueco",10063050,0,0,0,26,0,0,0,0,26
Argentina,CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio,"Argentina,CATAMARCA,Fray Mamerto Esquiú,La Falda De San Antonio",10063050,0,0,0,0,0,0,0,5,5
Argentina,CATAMARCA,Fray Mamerto Esquiú,La Tercena,"Argentina,CATAMARCA,Fray Mamerto Esquiú,La Tercena",10063050,0,0,0,0,0,0,0,5,5
Argentina,CHACO,12 de Octubre,Gancedo,"Argentina,CHACO,12 de Octubre,Gancedo",22036010,0,0,0,26,0,2,0,119,147
Argentina,CHACO,12 de Octubre,General Pinedo,"Argentina,CHACO,12 de Octubre,General Pinedo",22036030,119,0,0,632,0,2,0,1,754
Argentina,CHACO,12 de Octubre,General Capdevila,"Argentina,CHACO,12 de Octubre,General Capdevila",22036020,0,0,0,35,0,0,0,0,35
Argentina,CHACO,1º de Mayo,Colonia Benítez,"Argentina,CHACO,1º de Mayo,Colonia Benítez",22126020,115,0,0,11,0,1,0,2,129
Argentina,CHACO,1º de Mayo,Margarita Belén,"Argentina,CHACO,1º de Mayo,Margarita Belén",22126030,221,0,0,0,0,0,0,261,482
Argentina,CHACO,2 de Abril,Hermoso Campo,"Argentina,CHACO,2 de Abril,Hermoso Campo",22039010,0,28,0,244,0,1,0,0,273
Argentina,CHACO,2 de Abril,Itín,"Argentina,CHACO,2 de Abril,Itín",22039020,0,0,0,52,478,0,0,0,530
Argentina,CHACO,25 de Mayo,Colonia Aborigen,"Argentina,CHACO,25 de Mayo,Colonia Aborigen",22168010,0,0,0,0,0,0,0,59,59
Argentina,CHACO,25 de Mayo,Machagai,"Argentina,CHACO,25 de Mayo,Machagai",22168020,214,432,0,45,0,0,0,226,917
Argentina,CHACO,9 de Julio,Las Breñas,"Argentina,CHACO,9 de Julio,Las Breñas",22105010,786,0,0,233,0,1,0,0,1020
Argentina,CHACO,Almirante Brown,Concepción del Bermejo,"Argentina,CHACO,Almirante Brown,Concepción del Bermejo",22007010,0,0,0,44,0,2,0,230,276
Argentina,CHACO,Almirante Brown,Los Frentones,"Argentina,CHACO,Almirante Brown,Los Frentones",22007020,0,0,0,344,0,1,0,0,345
Argentina,CHACO,Almirante Brown,Pampa del Infierno,"Argentina,CHACO,Almirante Brown,Pampa del Infierno",22007030,0,0,0,1375,0,5,0,190,1570
Argentina,CHACO,Almirante Brown,Taco Pozo,"Argentina,CHACO,Almirante Brown,Taco Pozo",22007050,0,0,0,416,0,3,0,0,419
Argentina,CHACO,Bermejo,General Vedia,"Argentina,CHACO,Bermejo,General Vedia",22014010,98,0,0,30,0,1,0,155,284
Argentina,CHACO,Bermejo,Isla del Cerrito,"Argentina,CHACO,Bermejo,Isla del Cerrito",22014020,0,0,0,0,0,1,0,0,1
Argentina,CHACO,Bermejo,La Leonesa,"Argentina,CHACO,Bermejo,La Leonesa",22014030,379,0,0,0,0,0,0,228,607
Argentina,CHACO,Bermejo,Las Palmas,"Argentina,CHACO,Bermejo,Las Palmas",22014040,0,0,0,46,0,1,0,296,343
Argentina,CHACO,Bermejo,Puerto Bermejo Nuevo,"Argentina,CHACO,Bermejo,Puerto Bermejo Nuevo",22014050,0,0,0,14,0,0,0,78,92
Argentina,CHACO,Bermejo,Puerto Eva Perón,"Argentina,CHACO,Bermejo,Puerto Eva Perón",22014070,0,0,0,15,0,1,0,41,57
Argentina,CHACO,Chacabuco,Charata,"Argentina,CHACO,Chacabuco,Charata",22028010,988,0,0,3765,0,2,0,230,4985
Argentina,CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,"Argentina,CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña",22021010,1512,5,0,7851,24,2,0,116,9510
Argentina,CHACO,Fray Justo Santa María De Oro,Chorotis,"Argentina,CHACO,Fray Justo Santa María De Oro,Chorotis",22043010,0,0,0,0,25,0,0,0,25
Argentina,CHACO,Fray Justo Santa María De Oro,OTROS,"Argentina,CHACO,Fray Justo Santa María De Oro,OTROS",Sin Datos,0,0,0,0,60,0,0,0,60
Argentina,CHACO,Fray Justo Santa María De Oro,Santa Sylvina,"Argentina,CHACO,Fray Justo Santa María De Oro,Santa Sylvina",22043020,0,32,0,0,950,1,0,0,983
Argentina,CHACO,General Belgrano,Corzuela,"Argentina,CHACO,General Belgrano,Corzuela",22049010,76,0,0,183,0,1,0,28,288
Argentina,CHACO,General Donovan,La Escondida,"Argentina,CHACO,General Donovan,La Escondida",22056010,35,311,0,180,0,2,0,0,528
Argentina,CHACO,General Donovan,La Verde,"Argentina,CHACO,General Donovan,La Verde",22056020,10,142,0,58,305,2,0,0,517
Argentina,CHACO,General Donovan,Lapachito,"Argentina,CHACO,General Donovan,Lapachito",22056030,1,90,0,45,0,0,0,0,136
Argentina,CHACO,General Donovan,Makallé,"Argentina,CHACO,General Donovan,Makallé",22056040,25,502,0,0,0,1,0,0,528
Argentina,CHACO,General Güemes,El Espinillo,"Argentina,CHACO,General Güemes,El Espinillo",22063010,0,0,0,0,0,1,0,0,1
Argentina,CHACO,General Güemes,El Sauzal,"Argentina,CHACO,General Güemes,El Sauzal",22063020,0,0,0,0,0,1,0,62,63
Argentina,CHACO,General Güemes,El Sauzalito,"Argentina,CHACO,General Güemes,El Sauzalito",22063030,0,0,0,0,0,1,0,120,121
Argentina,CHACO,General Güemes,Fortín Lavalle,"Argentina,CHACO,General Güemes,Fortín Lavalle",22063040,0,0,0,0,0,0,0,36,36
Argentina,CHACO,General Güemes,Fuerte Esperanza,"Argentina,CHACO,General Güemes,Fuerte Esperanza",22063050,0,0,0,8,0,1,0,0,9
Argentina,CHACO,General Güemes,Juan José Castelli,"Argentina,CHACO,General Güemes,Juan José Castelli",22063060,385,0,0,294,0,0,0,646,1325
Argentina,CHACO,General Güemes,Miraflores,"Argentina,CHACO,General Güemes,Miraflores",22063070,0,0,0,0,0,0,0,712,712
Argentina,CHACO,General Güemes,Nueva Pompeya,"Argentina,CHACO,General Güemes,Nueva Pompeya",22063080,0,0,0,1,0,4,0,308,313
Argentina,CHACO,General Güemes,Villa Río Bermejito,"Argentina,CHACO,General Güemes,Villa Río Bermejito",22063100,3,0,0,194,0,2,0,222,421
Argentina,CHACO,General Güemes,Wichi,"Argentina,CHACO,General Güemes,Wichi",22063110,0,0,0,0,0,1,0,91,92
Argentina,CHACO,Independencia,Avia Terai,"Argentina,CHACO,Independencia,Avia Terai",22070010,57,0,0,42,0,1,0,1,101
Argentina,CHACO,Independencia,Campo Largo,"Argentina,CHACO,Independencia,Campo Largo",22070020,88,0,0,482,3,0,0,0,573
Argentina,CHACO,Libertad,Laguna Blanca,"Argentina,CHACO,Libertad,Laguna Blanca",22077030,0,0,0,0,0,2,0,6,8
Argentina,CHACO,Libertad,Puerto Tirol,"Argentina,CHACO,Libertad,Puerto Tirol",22077040,395,1,0,375,0,0,0,73,844
Argentina,CHACO,Libertad,Colonia Popular,"Argentina,CHACO,Libertad,Colonia Popular",22077010,0,0,0,0,0,0,0,5,5
Argentina,CHACO,Libertador General San Martín,Ciervo Petiso,"Argentina,CHACO,Libertador General San Martín,Ciervo Petiso",22084010,0,0,0,0,46,1,0,0,47
Argentina,CHACO,Libertador General San Martín,General José de San Martín,"Argentina,CHACO,Libertador General San Martín,General José de San Martín",22084020,94,315,0,5985,0,0,0,450,6844
Argentina,CHACO,Libertador General San Martín,La Eduvigis,"Argentina,CHACO,Libertador General San Martín,La Eduvigis",22084030,0,0,0,0,0,1,0,0,1
Argentina,CHACO,Libertador General San Martín,Laguna Limpia,"Argentina,CHACO,Libertador General San Martín,Laguna Limpia",22084040,0,0,0,0,0,0,0,81,81
Argentina,CHACO,Libertador General San Martín,Pampa Almirón,"Argentina,CHACO,Libertador General San Martín,Pampa Almirón",22084050,0,0,0,26,0,0,0,27,53
Argentina,CHACO,Libertador General San Martín,Pampa del Indio,"Argentina,CHACO,Libertador General San Martín,Pampa del Indio",22084060,0,0,0,25,0,2,0,515,542
Argentina,CHACO,Libertador General San Martín,Presidencia Roca,"Argentina,CHACO,Libertador General San Martín,Presidencia Roca",22084070,0,0,0,358,0,2,0,119,479
Argentina,CHACO,Maipú,Tres Isletas,"Argentina,CHACO,Maipú,Tres Isletas",22091010,232,0,0,0,0,0,0,57,289
Argentina,CHACO,Mayor Luis J. Fontana,Coronel Du Graty,"Argentina,CHACO,Mayor Luis J. Fontana,Coronel Du Graty",22098010,122,73,0,264,0,1,0,516,976
Argentina,CHACO,Mayor Luis J. Fontana,Enrique Urién,"Argentina,CHACO,Mayor Luis J. Fontana,Enrique Urién",22098020,0,0,0,37,0,0,0,0,37
Argentina,CHACO,Mayor Luis J. Fontana,Villa Angela,"Argentina,CHACO,Mayor Luis J. Fontana,Villa Angela",22098030,782,5,0,5275,0,0,0,402,6464
Argentina,CHACO,O Higgins,La Clotilde,"Argentina,CHACO,O Higgins,La Clotilde",22112010,0,32,0,78,116,1,0,0,227
Argentina,CHACO,O Higgins,La Tigra,"Argentina,CHACO,O Higgins,La Tigra",22112020,0,0,0,0,252,1,0,0,253
Argentina,CHACO,O Higgins,San Bernardo,"Argentina,CHACO,O Higgins,San Bernardo",22112030,147,0,0,14,38,3,0,0,202
Argentina,CHACO,OTROS,OTROS,"Argentina,CHACO,OTROS,OTROS",Sin Datos,0,0,0,0,24,0,0,0,24
Argentina,CHACO,Presidencia de la Plaza,Presidencia de la Plaza,"Argentina,CHACO,Presidencia de la Plaza,Presidencia de la Plaza",22119010,119,598,0,58,0,0,0,1,776
Argentina,CHACO,Quitilipi,Quitilipi,"Argentina,CHACO,Quitilipi,Quitilipi",22133010,516,0,0,69,0,0,0,125,710
Argentina,CHACO,Quitilipi,Villa El Palmar,"Argentina,CHACO,Quitilipi,Villa El Palmar",22133020,0,0,0,0,0,0,0,99,99
Argentina,CHACO,San Fernando,Barranqueras,"Argentina,CHACO,San Fernando,Barranqueras",22140010,115,3773,0,147,0,0,0,15,4050
Argentina,CHACO,San Fernando,Basail,"Argentina,CHACO,San Fernando,Basail",22140020,64,67,0,0,0,1,0,57,189
Argentina,CHACO,San Fernando,Fontana,"Argentina,CHACO,San Fernando,Fontana",22140040,0,0,0,179,0,0,0,147,326
Argentina,CHACO,San Fernando,OTROS,"Argentina,CHACO,San Fernando,OTROS",Sin Datos,0,0,0,0,0,3,0,0,3
Argentina,CHACO,San Fernando,Puerto Vilelas,"Argentina,CHACO,San Fernando,Puerto Vilelas",22140050,0,0,0,9,0,1,0,1,11
Argentina,CHACO,San Fernando,Resistencia,"Argentina,CHACO,San Fernando,Resistencia",22140060,3645,52523,5,34439,10002,6,0,193,100813
Argentina,CHACO,San Lorenzo,Samuhú,"Argentina,CHACO,San Lorenzo,Samuhú",22147010,0,0,0,0,0,1,0,0,1
Argentina,CHACO,San Lorenzo,Villa Berthet,"Argentina,CHACO,San Lorenzo,Villa Berthet",22147020,0,0,0,32,0,1,0,898,931
Argentina,CHACO,Sargento Cabral,Capitán Solari,"Argentina,CHACO,Sargento Cabral,Capitán Solari",22154010,0,0,0,81,0,0,0,30,111
Argentina,CHACO,Sargento Cabral,Colonia Elisa,"Argentina,CHACO,Sargento Cabral,Colonia Elisa",22154020,0,0,0,0,0,2,0,0,2
Argentina,CHACO,Sargento Cabral,Colonias Unidas,"Argentina,CHACO,Sargento Cabral,Colonias Unidas",22154030,0,0,0,320,0,0,0,15,335
Argentina,CHACO,Sargento Cabral,Las Garcitas,"Argentina,CHACO,Sargento Cabral,Las Garcitas",22154050,0,0,0,0,0,1,0,114,115
Argentina,CHACO,Tapenagá,Charadai,"Argentina,CHACO,Tapenagá,Charadai",22161010,0,0,0,27,0,1,0,0,28
Argentina,CHUBUT,Biedma,Arroyo Verde,"Argentina,CHUBUT,Biedma,Arroyo Verde",26007010,0,0,0,0,0,1,0,0,1
Argentina,CHUBUT,Biedma,Puerto Madryn,"Argentina,CHUBUT,Biedma,Puerto Madryn",26007020,2850,25467,187,3783,5815,9,0,2756,40867
Argentina,CHUBUT,Biedma,Puerto Pirámide,"Argentina,CHUBUT,Biedma,Puerto Pirámide",26007030,0,0,0,0,0,1,0,106,107
Argentina,CHUBUT,Biedma,Quinta El Mirador,"Argentina,CHUBUT,Biedma,Quinta El Mirador",26007040,0,0,0,0,0,0,0,22,22
Argentina,CHUBUT,Biedma,Reserva Area Protegida El Doradillo,"Argentina,CHUBUT,Biedma,Reserva Area Protegida El Doradillo",26007050,0,0,0,0,0,0,0,127,127
Argentina,CHUBUT,Cushamen,Cholila,"Argentina,CHUBUT,Cushamen,Cholila",26014020,0,0,1,0,0,1,0,0,2
Argentina,CHUBUT,Cushamen,El Hoyo,"Argentina,CHUBUT,Cushamen,El Hoyo",26014040,139,0,0,685,0,0,0,673,1497
Argentina,CHUBUT,Cushamen,Epuyén,"Argentina,CHUBUT,Cushamen,Epuyén",26014060,1184,0,0,0,0,0,0,0,1184
Argentina,CHUBUT,Cushamen,Gualjaina,"Argentina,CHUBUT,Cushamen,Gualjaina",26014070,0,0,0,0,0,2,0,0,2
Argentina,CHUBUT,Cushamen,Lago Puelo,"Argentina,CHUBUT,Cushamen,Lago Puelo",26014090,267,0,0,180,0,0,0,720,1167
Argentina,CHUBUT,Cushamen,Leleque,"Argentina,CHUBUT,Cushamen,Leleque",26014100,0,0,0,0,0,2,0,0,2
Argentina,CHUBUT,Escalante,Comodoro Rivadavia,"Argentina,CHUBUT,Escalante,Comodoro Rivadavia",26021030,11887,15539,234,9008,163,37,0,16630,53498
Argentina,CHUBUT,Escalante,Diadema Argentina,"Argentina,CHUBUT,Escalante,Diadema Argentina",26021040,0,0,0,0,0,0,0,328,328
Argentina,CHUBUT,Escalante,Rada Tilly,"Argentina,CHUBUT,Escalante,Rada Tilly",26021050,910,0,33,1206,20,0,0,418,2587
Argentina,CHUBUT,Escalante,Acceso Norte,"Argentina,CHUBUT,Escalante,Acceso Norte",26021020,0,0,0,0,0,47,0,49,96
Argentina,CHUBUT,Florentino Ameghino,Camarones,"Argentina,CHUBUT,Florentino Ameghino,Camarones",26028010,0,0,0,0,0,1,0,208,209
Argentina,CHUBUT,Florentino Ameghino,Garayalde,"Argentina,CHUBUT,Florentino Ameghino,Garayalde",26028020,0,0,0,0,0,0,0,3,3
Argentina,CHUBUT,Futaleufú,Corcovado,"Argentina,CHUBUT,Futaleufú,Corcovado",26035020,0,0,1,0,0,2,0,0,3
Argentina,CHUBUT,Futaleufú,Esquel,"Argentina,CHUBUT,Futaleufú,Esquel",26035030,3136,1711,38,1,1,3,0,4047,8937
Argentina,CHUBUT,Futaleufú,Los Cipreses,"Argentina,CHUBUT,Futaleufú,Los Cipreses",26035050,0,0,0,0,0,2,0,0,2
Argentina,CHUBUT,Futaleufú,Trevelín,"Argentina,CHUBUT,Futaleufú,Trevelín",26035060,425,0,18,0,0,1,0,1075,1519
