Provincia,Partido,Localidad,Tecnología,Link indec,Accesos,Provincia_encoded,Tecnología_encoded
BUENOS AIRES,SAN FERNANDO,VIRREYES,Otros,6749010,1,0,6
BUENOS AIRES,SAN ISIDRO,ACASSUSO,ADSL,6756010,130,0,0
BUENOS AIRES,SAN ISIDRO,ACASSUSO,CABLEMODEM,6756010,4345,0,1
BUENOS AIRES,SAN ISIDRO,ACASSUSO,DIAL UP,6756010,1,0,3
BUENOS AIRES,SAN ISIDRO,ACASSUSO,FIBRA OPTICA,6756010,1537,0,4
BUENOS AIRES,SAN ISIDRO,ACASSUSO,Otros,6756010,1,0,6
BUENOS AIRES,SAN ISIDRO,ACASSUSO,SATELITAL,6756010,1,0,7
BUENOS AIRES,SAN ISIDRO,BECCAR,ADSL,6756010,624,0,0
BUENOS AIRES,SAN ISIDRO,BECCAR,CABLEMODEM,6756010,14270,0,1
BUENOS AIRES,SAN ISIDRO,BECCAR,FIBRA OPTICA,6756010,2871,0,4
BUENOS AIRES,SAN ISIDRO,BECCAR,Otros,6756010,4,0,6
BUENOS AIRES,SAN ISIDRO,BECCAR,WIRELESS,6756010,80,0,9
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,ADSL,6756010,462,0,0
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,CABLEMODEM,6756010,16441,0,1
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,DIAL UP,6756010,4,0,3
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,FIBRA OPTICA,6756010,7958,0,4
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,Otros,6756010,13,0,6
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,SATELITAL,6756010,1,0,7
BUENOS AIRES,SAN ISIDRO,BOULOGNE SUR MER,WIRELESS,6756010,3,0,9
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,ADSL,6756010,728,0,0
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,CABLEMODEM,6756010,19534,0,1
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,DIAL UP,6756010,50,0,3
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,FIBRA OPTICA,6756010,10513,0,4
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,Otros,6756010,13,0,6
BUENOS AIRES,SAN ISIDRO,MARTÍNEZ,SATELITAL,6756010,1,0,7
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,ADSL,6756010,437,0,0
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,CABLEMODEM,6756010,17308,0,1
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,DIAL UP,6756010,3,0,3
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,FIBRA OPTICA,6756010,6038,0,4
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,Otros,6756010,16,0,6
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,SATELITAL,6756010,1,0,7
BUENOS AIRES,SAN ISIDRO,SAN ISIDRO,WIRELESS,6756010,1,0,9
BUENOS AIRES,SAN ISIDRO,VILLA ADELINA,ADSL,6756010,160,0,0
BUENOS AIRES,SAN ISIDRO,VILLA ADELINA,CABLEMODEM,6756010,8080,0,1
BUENOS AIRES,SAN ISIDRO,VILLA ADELINA,FIBRA OPTICA,6756010,3972,0,4
BUENOS AIRES,SAN ISIDRO,VILLA ADELINA,Otros,6756010,7,0,6
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,ADSL,6760010,54,0,0
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,CABLEMODEM,6760010,3720,0,1
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,DIAL UP,6760010,36,0,3
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,FIBRA OPTICA,6760010,8590,0,4
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,Otros,6760010,10,0,6
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,SATELITAL,6760010,2,0,7
BUENOS AIRES,SAN MIGUEL,BELLA VISTA,WIRELESS,6760010,1128,0,9
BUENOS AIRES,SAN MIGUEL,CAMPO DE MAYO,SATELITAL,6760010,1,0,7
BUENOS AIRES,SAN MIGUEL,MUÑIZ,ADSL,6760010,52,0,0
BUENOS AIRES,SAN MIGUEL,MUÑIZ,CABLEMODEM,6760010,3692,0,1
BUENOS AIRES,SAN MIGUEL,MUÑIZ,DIAL UP,6760010,5,0,3
BUENOS AIRES,SAN MIGUEL,MUÑIZ,FIBRA OPTICA,6760010,1936,0,4
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,ADSL,6760010,295,0,0
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,Cablemodem,6760010,81005,0,2
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,DIAL UP,6760010,60,0,3
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,FIBRA OPTICA,6760010,13430,0,4
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,Otros,6760010,47,0,6
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,SATELITAL,6760010,2,0,7
BUENOS AIRES,SAN MIGUEL,SAN MIGUEL,WIRELESS,6760010,604,0,9
BUENOS AIRES,SAN NICOLÁS,CONESA,ADSL,6763010,670,0,0
BUENOS AIRES,SAN NICOLÁS,CONESA,FIBRA OPTICA,6763010,1402,0,4
BUENOS AIRES,SAN NICOLÁS,CONESA,SATELITAL,6763010,1,0,7
BUENOS AIRES,SAN NICOLÁS,CONESA,WIRELESS,6763010,49,0,9
BUENOS AIRES,SAN NICOLÁS,ERÉZCANO,WIRELESS,6763020,108,0,9
BUENOS AIRES,SAN NICOLÁS,GENERAL ROJO,FIBRA OPTICA,6763030,608,0,4
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,ADSL,6763050,4105,0,0
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,CABLEMODEM,6763050,14749,0,1
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,DIAL UP,6763050,2,0,3
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,FIBRA OPTICA,6763050,19105,0,4
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,SATELITAL,6763050,2,0,7
BUENOS AIRES,SAN NICOLÁS,SAN NICOLÁS DE LOS ARROYOS,WIRELESS,6763050,62,0,9
BUENOS AIRES,SAN PEDRO,PUEBLO DOYLE,WIRELESS,6770030,8,0,9
BUENOS AIRES,SAN PEDRO,RÍO TALA,FIBRA OPTICA,6770040,2,0,4
BUENOS AIRES,SAN PEDRO,RÍO TALA,Otros,6770040,237,0,6
BUENOS AIRES,SAN PEDRO,SAN PEDRO,ADSL,6770050,1132,0,0
BUENOS AIRES,SAN PEDRO,SAN PEDRO,CABLEMODEM,6770050,5209,0,1
BUENOS AIRES,SAN PEDRO,SAN PEDRO,FIBRA OPTICA,6770050,10154,0,4
BUENOS AIRES,SAN PEDRO,SAN PEDRO,Otros,6770050,78,0,6
BUENOS AIRES,SAN PEDRO,SAN PEDRO,SATELITAL,6770050,3,0,7
BUENOS AIRES,SAN PEDRO,SAN PEDRO,WIRELESS,6770050,202,0,9
BUENOS AIRES,SAN PEDRO,SANTA LUCÍA,FIBRA OPTICA,6770060,3,0,4
BUENOS AIRES,SAN PEDRO,SANTA LUCÍA,SATELITAL,6770060,2,0,7
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,ADSL,6778020,14,0,0
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,CABLEMODEM,6778020,3021,0,1
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,DIAL UP,6778020,4,0,3
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,FIBRA OPTICA,6778020,7017,0,4
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,Otros,6778020,5,0,6
BUENOS AIRES,SAN VICENTE,ALEJANDRO KORN,WIRELESS,6778020,332,0,9
BUENOS AIRES,SAN VICENTE,DOMSELAAR,CABLEMODEM,6778020,1253,0,1
BUENOS AIRES,SAN VICENTE,DOMSELAAR,WIRELESS,6778020,52,0,9
BUENOS AIRES,SAN VICENTE,SAN VICENTE,ADSL,6778020,395,0,0
BUENOS AIRES,SAN VICENTE,SAN VICENTE,CABLEMODEM,6778020,3453,0,1
BUENOS AIRES,SAN VICENTE,SAN VICENTE,DIAL UP,6778020,4,0,3
BUENOS AIRES,SAN VICENTE,SAN VICENTE,FIBRA OPTICA,6778020,604,0,4
BUENOS AIRES,SAN VICENTE,SAN VICENTE,Otros,6778020,1,0,6
BUENOS AIRES,SAN VICENTE,SAN VICENTE,WIRELESS,6778020,395,0,9
BUENOS AIRES,SUIPACHA,GENERAL RIVAS,ADSL,6784010,96,0,0
BUENOS AIRES,SUIPACHA,GENERAL RIVAS,WIRELESS,6784010,123,0,9
BUENOS AIRES,SUIPACHA,SUIPACHA,ADSL,6784020,219,0,0
BUENOS AIRES,SUIPACHA,SUIPACHA,DIAL UP,6784020,2,0,3
BUENOS AIRES,SUIPACHA,SUIPACHA,FIBRA OPTICA,6784020,3307,0,4
BUENOS AIRES,SUIPACHA,SUIPACHA,WIRELESS,6784020,506,0,9
BUENOS AIRES,TANDIL,DE LA CANAL,Otros,6791010,5,0,6
BUENOS AIRES,TANDIL,DE LA CANAL,WIRELESS,6791010,39,0,9
BUENOS AIRES,TANDIL,DESVÍO AGUIRRE,FIBRA OPTICA,6791050,12,0,4
BUENOS AIRES,TANDIL,DESVÍO AGUIRRE,WIRELESS,6791050,1,0,9
BUENOS AIRES,TANDIL,GARDEY,FIBRA OPTICA,6791030,281,0,4
BUENOS AIRES,TANDIL,GARDEY,Otros,6791030,36,0,6
BUENOS AIRES,TANDIL,GARDEY,WIRELESS,6791030,23,0,9
BUENOS AIRES,TANDIL,MARÍA IGNACIA  (EST. VELA),ADSL,6791040,268,0,0
BUENOS AIRES,TANDIL,MARÍA IGNACIA  (EST. VELA),WIRELESS,6791040,25,0,9
BUENOS AIRES,TANDIL,OTROS,Otros,0,45,0,6
BUENOS AIRES,TANDIL,TANDIL,ADSL,6791050,797,0,0
BUENOS AIRES,TANDIL,TANDIL,CABLEMODEM,6791050,41863,0,1
BUENOS AIRES,TANDIL,TANDIL,DIAL UP,6791050,184,0,3
BUENOS AIRES,TANDIL,TANDIL,FIBRA OPTICA,6791050,3325,0,4
BUENOS AIRES,TANDIL,TANDIL,Otros,6791050,83,0,6
BUENOS AIRES,TANDIL,TANDIL,SATELITAL,6791050,3,0,7
BUENOS AIRES,TANDIL,TANDIL,WIRELESS,6791050,1004,0,9
BUENOS AIRES,TAPALQUÉ,TAPALQUÉ,FIBRA OPTICA,6798020,1,0,4
BUENOS AIRES,TAPALQUÉ,TAPALQUÉ,SATELITAL,6798020,1,0,7
BUENOS AIRES,TIGRE,BENAVÍDEZ,ADSL,6805010,814,0,0
BUENOS AIRES,TIGRE,BENAVÍDEZ,CABLEMODEM,6805010,8790,0,1
BUENOS AIRES,TIGRE,BENAVÍDEZ,FIBRA OPTICA,6805010,11659,0,4
BUENOS AIRES,TIGRE,BENAVÍDEZ,SATELITAL,6805010,3,0,7
BUENOS AIRES,TIGRE,BENAVÍDEZ,WIRELESS,6805010,1605,0,9
BUENOS AIRES,TIGRE,DIQUE LUJÁN,ADSL,6805010,7,0,0
BUENOS AIRES,TIGRE,DIQUE LUJÁN,CABLEMODEM,6805010,2535,0,1
BUENOS AIRES,TIGRE,DIQUE LUJÁN,FIBRA OPTICA,6805010,254,0,4
BUENOS AIRES,TIGRE,DIQUE LUJÁN,WIRELESS,6805010,104,0,9
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,ADSL,6805010,356,0,0
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,CABLEMODEM,6805010,12320,0,1
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,DIAL UP,6805010,3,0,3
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,FIBRA OPTICA,6805010,13420,0,4
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,Otros,6805010,6,0,6
BUENOS AIRES,TIGRE,DON TORCUATO ESTE,WIRELESS,6805010,23,0,9
BUENOS AIRES,TIGRE,DON TORCUATO OESTE,FIBRA OPTICA,6805010,1,0,4
BUENOS AIRES,TIGRE,DON TORCUATO OESTE,WIRELESS,6805010,186,0,9
BUENOS AIRES,TIGRE,EL TALAR,ADSL,6805010,107,0,0
BUENOS AIRES,TIGRE,EL TALAR,CABLEMODEM,6805010,6873,0,1
BUENOS AIRES,TIGRE,EL TALAR,FIBRA OPTICA,6805010,8950,0,4
BUENOS AIRES,TIGRE,EL TALAR,Otros,6805010,2,0,6
BUENOS AIRES,TIGRE,EL TALAR,WIRELESS,6805010,79,0,9
BUENOS AIRES,TIGRE,GENERAL PACHECO,ADSL,6805010,1414,0,0
BUENOS AIRES,TIGRE,GENERAL PACHECO,CABLEMODEM,6805010,11181,0,1
BUENOS AIRES,TIGRE,GENERAL PACHECO,DIAL UP,6805010,1,0,3
BUENOS AIRES,TIGRE,GENERAL PACHECO,FIBRA OPTICA,6805010,5388,0,4
BUENOS AIRES,TIGRE,GENERAL PACHECO,OTROS,6805010,7,0,5
BUENOS AIRES,TIGRE,GENERAL PACHECO,SATELITAL,6805010,2,0,7
BUENOS AIRES,TIGRE,GENERAL PACHECO,WIRELESS,6805010,10,0,9
BUENOS AIRES,TIGRE,LOS TRONCOS DEL TALAR,ADSL,6805010,145,0,0
BUENOS AIRES,TIGRE,LOS TRONCOS DEL TALAR,CABLEMODEM,6805010,6118,0,1
BUENOS AIRES,TIGRE,LOS TRONCOS DEL TALAR,FIBRA OPTICA,6805010,4040,0,4
BUENOS AIRES,TIGRE,LOS TRONCOS DEL TALAR,SATELITAL,6805010,1,0,7
BUENOS AIRES,TIGRE,NORDELTA,CABLEMODEM,6805010,5581,0,1
BUENOS AIRES,TIGRE,NORDELTA,FIBRA OPTICA,6805010,4019,0,4
BUENOS AIRES,TIGRE,OTROS,FIBRA OPTICA,0,2,0,4
BUENOS AIRES,TIGRE,RICARDO ROJAS,ADSL,6805010,1055,0,0
BUENOS AIRES,TIGRE,RICARDO ROJAS,CABLEMODEM,6805010,3461,0,1
BUENOS AIRES,TIGRE,RICARDO ROJAS,FIBRA OPTICA,6805010,2691,0,4
BUENOS AIRES,TIGRE,RICARDO ROJAS,OTROS,6805010,6,0,5
BUENOS AIRES,TIGRE,RINCÓN DE MILBERG,ADSL,6805010,635,0,0
BUENOS AIRES,TIGRE,RINCÓN DE MILBERG,CABLEMODEM,6805010,9318,0,1
BUENOS AIRES,TIGRE,RINCÓN DE MILBERG,FIBRA OPTICA,6805010,2745,0,4
BUENOS AIRES,TIGRE,RINCÓN DE MILBERG,WIRELESS,6805010,45,0,9
BUENOS AIRES,TIGRE,TIGRE,ADSL,6805010,255,0,0
BUENOS AIRES,TIGRE,TIGRE,CABLEMODEM,6805010,12086,0,1
BUENOS AIRES,TIGRE,TIGRE,FIBRA OPTICA,6805010,7043,0,4
BUENOS AIRES,TIGRE,TIGRE,Otros,6805010,6,0,6
BUENOS AIRES,TIGRE,TIGRE,SATELITAL,6805010,5,0,7
BUENOS AIRES,TIGRE,TIGRE,WIRELESS,6805010,176,0,9
BUENOS AIRES,TORDILLO,GENERAL CONESA,ADSL,6812010,35,0,0
BUENOS AIRES,TORDILLO,GENERAL CONESA,CABLEMODEM,6812010,227,0,1
BUENOS AIRES,TORDILLO,GENERAL CONESA,WIRELESS,6812010,63,0,9
BUENOS AIRES,TORDILLO,VILLA ROCH,WIRELESS,6812010,11,0,9
BUENOS AIRES,TORNQUIST,SALDUNGARAY,ADSL,6819020,616,0,0
BUENOS AIRES,TORNQUIST,SIERRA DE LA VENTANA,CABLEMODEM,6819030,486,0,1
BUENOS AIRES,TORNQUIST,SIERRA DE LA VENTANA,FIBRA OPTICA,6819030,727,0,4
BUENOS AIRES,TORNQUIST,TORNQUIST,ADSL,6819040,110,0,0
BUENOS AIRES,TORNQUIST,TORNQUIST,CABLEMODEM,6819040,966,0,1
BUENOS AIRES,TORNQUIST,TORNQUIST,FIBRA OPTICA,6819040,1461,0,4
BUENOS AIRES,TORNQUIST,TORNQUIST,SATELITAL,6819040,1,0,7
BUENOS AIRES,TORNQUIST,VILLA SERRANA LA GRUTA,CABLEMODEM,6819060,119,0,1
BUENOS AIRES,TORNQUIST,VILLA VENTANA,ADSL,6819070,475,0,0
BUENOS AIRES,TRENQUE LAUQUEN,30 DE AGOSTO,CABLEMODEM,6826040,184,0,1
BUENOS AIRES,TRENQUE LAUQUEN,30 DE AGOSTO,FIBRA OPTICA,6826040,1396,0,4
BUENOS AIRES,TRENQUE LAUQUEN,30 DE AGOSTO,Otros,6826040,2376,0,6
BUENOS AIRES,TRENQUE LAUQUEN,BERUTTI,FIBRA OPTICA,6826010,282,0,4
BUENOS AIRES,TRENQUE LAUQUEN,GIRODIAS,ADSL,6826020,47,0,0
BUENOS AIRES,TRENQUE LAUQUEN,GIRODIAS,WIRELESS,6826020,2,0,9
BUENOS AIRES,TRENQUE LAUQUEN,LA CARRETA,WIRELESS,6826030,2,0,9
BUENOS AIRES,TRENQUE LAUQUEN,OTROS,SATELITAL,0,4,0,7
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,ADSL,6826050,2369,0,0
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,CABLEMODEM,6826050,2,0,1
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,DIAL UP,6826050,61,0,3
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,FIBRA OPTICA,6826050,13790,0,4
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,SATELITAL,6826050,1,0,7
BUENOS AIRES,TRENQUE LAUQUEN,TRENQUE LAUQUEN,WIRELESS,6826050,1241,0,9
BUENOS AIRES,TRENQUE LAUQUEN,TRONGÉ,WIRELESS,6826060,2,0,9
BUENOS AIRES,TRES ARROYOS,CLAROMECÓ,ADSL,6833020,228,0,0
BUENOS AIRES,TRES ARROYOS,CLAROMECÓ,FIBRA OPTICA,6833020,786,0,4
BUENOS AIRES,TRES ARROYOS,CLAROMECÓ,WIRELESS,6833020,1167,0,9
BUENOS AIRES,TRES ARROYOS,COPETONAS,FIBRA OPTICA,6833030,1,0,4
BUENOS AIRES,TRES ARROYOS,COPETONAS,WIRELESS,6833030,89,0,9
BUENOS AIRES,TRES ARROYOS,LIN CALEL,WIRELESS,6833040,11,0,9
BUENOS AIRES,TRES ARROYOS,MICAELA CASCALLARES  (EST. CASCALLARES),FIBRA OPTICA,6833050,1,0,4
BUENOS AIRES,TRES ARROYOS,MICAELA CASCALLARES  (EST. CASCALLARES),WIRELESS,6833050,176,0,9
BUENOS AIRES,TRES ARROYOS,ORENSE,DIAL UP,6833060,1,0,3
BUENOS AIRES,TRES ARROYOS,ORENSE,FIBRA OPTICA,6833060,246,0,4
BUENOS AIRES,TRES ARROYOS,ORENSE,Otros,6833060,407,0,6
BUENOS AIRES,TRES ARROYOS,ORENSE,WIRELESS,6833060,146,0,9
BUENOS AIRES,TRES ARROYOS,RETA,WIRELESS,6833070,224,0,9
BUENOS AIRES,TRES ARROYOS,SAN FRANCISCO DE BELLOCQ,WIRELESS,6833080,158,0,9
BUENOS AIRES,TRES ARROYOS,SAN MAYOL,WIRELESS,6833090,18,0,9
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,ADSL,6833100,1077,0,0
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,CABLEMODEM,6833100,13736,0,1
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,DIAL UP,6833100,57,0,3
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,FIBRA OPTICA,6833100,1663,0,4
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,Otros,6833100,54,0,6
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,SATELITAL,6833100,1,0,7
BUENOS AIRES,TRES ARROYOS,TRES ARROYOS,WIRELESS,6833100,1341,0,9
BUENOS AIRES,TRES DE FEBRERO,11 DE SEPTIEMBRE,ADSL,6840010,6,0,0
BUENOS AIRES,TRES DE FEBRERO,11 DE SEPTIEMBRE,CABLEMODEM,6840010,1288,0,1
BUENOS AIRES,TRES DE FEBRERO,11 DE SEPTIEMBRE,FIBRA OPTICA,6840010,4,0,4
BUENOS AIRES,TRES DE FEBRERO,11 DE SEPTIEMBRE,Otros,6840010,1,0,6
BUENOS AIRES,TRES DE FEBRERO,CASEROS,ADSL,6840010,956,0,0
BUENOS AIRES,TRES DE FEBRERO,CASEROS,CABLEMODEM,6840010,25183,0,1
BUENOS AIRES,TRES DE FEBRERO,CASEROS,DIAL UP,6840010,2,0,3
BUENOS AIRES,TRES DE FEBRERO,CASEROS,FIBRA OPTICA,6840010,9583,0,4
BUENOS AIRES,TRES DE FEBRERO,CASEROS,Otros,6840010,26,0,6
BUENOS AIRES,TRES DE FEBRERO,CASEROS,SATELITAL,6840010,1,0,7
BUENOS AIRES,TRES DE FEBRERO,CASEROS,WIRELESS,6840010,2,0,9
BUENOS AIRES,TRES DE FEBRERO,CHURRUCA,ADSL,6840010,3,0,0
BUENOS AIRES,TRES DE FEBRERO,CHURRUCA,CABLEMODEM,6840010,937,0,1
BUENOS AIRES,TRES DE FEBRERO,CHURRUCA,FIBRA OPTICA,6840010,1630,0,4
BUENOS AIRES,TRES DE FEBRERO,CIUDAD JARDÍN LOMAS DEL PALOMAR,ADSL,6840010,170,0,0
BUENOS AIRES,TRES DE FEBRERO,CIUDAD JARDÍN LOMAS DEL PALOMAR,CABLEMODEM,6840010,5589,0,1
BUENOS AIRES,TRES DE FEBRERO,CIUDAD JARDÍN LOMAS DEL PALOMAR,FIBRA OPTICA,6840010,988,0,4
BUENOS AIRES,TRES DE FEBRERO,CIUDAD JARDÍN LOMAS DEL PALOMAR,Otros,6840010,2,0,6
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,ADSL,6840010,125,0,0
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,CABLEMODEM,6840010,11638,0,1
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,DIAL UP,6840010,66,0,3
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,FIBRA OPTICA,6840010,16064,0,4
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,Otros,6840010,53,0,6
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,SATELITAL,6840010,3,0,7
BUENOS AIRES,TRES DE FEBRERO,CIUDADELA,WIRELESS,6840010,4,0,9
BUENOS AIRES,TRES DE FEBRERO,EL LIBERTADOR,ADSL,6840010,48,0,0
BUENOS AIRES,TRES DE FEBRERO,EL LIBERTADOR,CABLEMODEM,6840010,3023,0,1
BUENOS AIRES,TRES DE FEBRERO,EL LIBERTADOR,FIBRA OPTICA,6840010,2,0,4
BUENOS AIRES,TRES DE FEBRERO,JOSE INGENIEROS,ADSL,6840010,11,0,0
BUENOS AIRES,TRES DE FEBRERO,JOSE INGENIEROS,CABLEMODEM,6840010,2027,0,1
BUENOS AIRES,TRES DE FEBRERO,JOSE INGENIEROS,FIBRA OPTICA,6840010,597,0,4
BUENOS AIRES,TRES DE FEBRERO,JOSE INGENIEROS,Otros,6840010,3,0,6
BUENOS AIRES,TRES DE FEBRERO,JOSE INGENIEROS,WIRELESS,6840010,5,0,9
BUENOS AIRES,TRES DE FEBRERO,LOMA HERMOSA,ADSL,6840010,286,0,0
BUENOS AIRES,TRES DE FEBRERO,LOMA HERMOSA,CABLEMODEM,6840010,6074,0,1
BUENOS AIRES,TRES DE FEBRERO,LOMA HERMOSA,FIBRA OPTICA,6840010,63,0,4
BUENOS AIRES,TRES DE FEBRERO,LOMA HERMOSA,Otros,6840010,18,0,6
BUENOS AIRES,TRES DE FEBRERO,MARTÍN CORONADO,ADSL,6840010,32,0,0
BUENOS AIRES,TRES DE FEBRERO,MARTÍN CORONADO,CABLEMODEM,6840010,5339,0,1
BUENOS AIRES,TRES DE FEBRERO,MARTÍN CORONADO,DIAL UP,6840010,1,0,3
BUENOS AIRES,TRES DE FEBRERO,MARTÍN CORONADO,FIBRA OPTICA,6840010,2929,0,4
BUENOS AIRES,TRES DE FEBRERO,MARTÍN CORONADO,Otros,6840010,6,0,6
BUENOS AIRES,TRES DE FEBRERO,PABLO PODESTÁ,ADSL,6840010,1231,0,0
BUENOS AIRES,TRES DE FEBRERO,PABLO PODESTÁ,CABLEMODEM,6840010,3616,0,1
BUENOS AIRES,TRES DE FEBRERO,PABLO PODESTÁ,FIBRA OPTICA,6840010,9,0,4
BUENOS AIRES,TRES DE FEBRERO,PABLO PODESTÁ,Otros,6840010,12,0,6
BUENOS AIRES,TRES DE FEBRERO,PABLO PODESTÁ,WIRELESS,6840010,438,0,9
BUENOS AIRES,TRES DE FEBRERO,REMEDIOS DE ESCALADA,ADSL,6840010,30,0,0
BUENOS AIRES,TRES DE FEBRERO,REMEDIOS DE ESCALADA,CABLEMODEM,6840010,3099,0,1
BUENOS AIRES,TRES DE FEBRERO,REMEDIOS DE ESCALADA,FIBRA OPTICA,6840010,9456,0,4
BUENOS AIRES,TRES DE FEBRERO,REMEDIOS DE ESCALADA,Otros,6840010,16,0,6
BUENOS AIRES,TRES DE FEBRERO,SAENZ PEÑA,ADSL,6840010,71,0,0
BUENOS AIRES,TRES DE FEBRERO,SAENZ PEÑA,CABLEMODEM,6840010,5794,0,1
BUENOS AIRES,TRES DE FEBRERO,SAENZ PEÑA,FIBRA OPTICA,6840010,983,0,4
BUENOS AIRES,TRES DE FEBRERO,SAENZ PEÑA,SATELITAL,6840010,1,0,7
BUENOS AIRES,TRES DE FEBRERO,SAENZ PEÑA,WIRELESS,6840010,1,0,9
BUENOS AIRES,TRES DE FEBRERO,SANTOS LUGARES,ADSL,6840010,73,0,0
BUENOS AIRES,TRES DE FEBRERO,SANTOS LUGARES,CABLEMODEM,6840010,6982,0,1
BUENOS AIRES,TRES DE FEBRERO,SANTOS LUGARES,FIBRA OPTICA,6840010,1436,0,4
BUENOS AIRES,TRES DE FEBRERO,SANTOS LUGARES,Otros,6840010,8,0,6
BUENOS AIRES,TRES DE FEBRERO,SANTOS LUGARES,WIRELESS,6840010,1,0,9
BUENOS AIRES,TRES DE FEBRERO,VILLA BOSCH (EST. JUAN MARIA BOSCH),ADSL,6840010,33,0,0
BUENOS AIRES,TRES DE FEBRERO,VILLA BOSCH (EST. JUAN MARIA BOSCH),CABLEMODEM,6840010,7693,0,1
BUENOS AIRES,TRES DE FEBRERO,VILLA BOSCH (EST. JUAN MARIA BOSCH),FIBRA OPTICA,6840010,6591,0,4
BUENOS AIRES,TRES DE FEBRERO,VILLA BOSCH (EST. JUAN MARIA BOSCH),Otros,6840010,3,0,6
BUENOS AIRES,TRES DE FEBRERO,VILLA RAFFO,ADSL,6840010,39,0,0
BUENOS AIRES,TRES DE FEBRERO,VILLA RAFFO,CABLEMODEM,6840010,2090,0,1
BUENOS AIRES,TRES DE FEBRERO,VILLA RAFFO,FIBRA OPTICA,6840010,764,0,4
BUENOS AIRES,TRES DE FEBRERO,VILLA RAFFO,Otros,6840010,3,0,6
BUENOS AIRES,TRES LOMAS,TRES LOMAS,ADSL,6847020,62,0,0
BUENOS AIRES,TRES LOMAS,TRES LOMAS,CABLEMODEM,6847020,814,0,1
BUENOS AIRES,TRES LOMAS,TRES LOMAS,DIAL UP,6847020,1,0,3
BUENOS AIRES,TRES LOMAS,TRES LOMAS,FIBRA OPTICA,6847020,446,0,4
