país,Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos,Provincia_encoded,Partido_encoded,Localidad_encoded
Argentina,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,150.0,1066.0,0,11,1589
Argentina,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,300.0,2191.0,0,11,1589
Argentina,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,500.0,331.0,0,11,1589
Argentina,Buenos Aires,Almirante Brown,Malvinas Argentinas,6028010,1000.0,331.0,0,11,1589
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,3.5,2.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,5.0,1.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,10.0,96.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,30.0,4093.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,50.0,18.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,60.0,47.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,75.0,4.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,100.0,124.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,150.0,1024.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,300.0,1716.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,500.0,282.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Ministro Rivadavia,6028010,1000.0,234.0,0,11,1666
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,0.0,1.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,0.5,3.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,0.75,10.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,1.0,28.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,3.0,97.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,3.5,18.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,4.0,339.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,5.0,10.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,6.0,52.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,8.0,3.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,10.0,240.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,15.0,9.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,30.0,9967.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,50.0,189.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,60.0,102.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,75.0,10.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,100.0,1110.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,150.0,2420.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,300.0,5185.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,500.0,695.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,Rafael Calzada,6028010,1000.0,675.0,0,11,2007
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,0.0,1.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,0.5,1.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,0.75,4.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,1.0,9.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,3.0,40.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,3.5,21.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,5.0,2.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,6.0,88.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,10.0,39.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,30.0,3236.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,50.0,34.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,60.0,46.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,100.0,148.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,150.0,1141.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,300.0,2174.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,500.0,310.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Francisco Solano,6028010,1000.0,336.0,0,11,2172
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,0.5,3.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,0.75,1.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,3.5,2.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,5.0,5.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,10.0,165.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,30.0,4.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,50.0,61.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,60.0,131.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,75.0,7.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,100.0,391.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,150.0,2702.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,300.0,3942.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,500.0,615.0,0,11,2194
Argentina,Buenos Aires,Almirante Brown,San Jose,6028010,1000.0,582.0,0,11,2194
Argentina,Buenos Aires,Amba,Otros,Sin Datos,0.5,13.0,0,13,1779
Argentina,Buenos Aires,Amba,Otros,Sin Datos,1.0,0.0,0,13,1779
Argentina,Buenos Aires,Amba,Otros,Sin Datos,15.0,0.0,0,13,1779
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,0.0,159.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,0.5,1.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,0.75,6.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,1.0,137.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,2.0,275.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,3.0,546.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,3.5,165.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,4.0,292.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,6.0,95.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,8.0,285.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,10.0,10.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,15.0,451.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,20.0,4483.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,30.0,3.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,50.0,1822.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,100.0,1322.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,300.0,351.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,500.0,22.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Arrecifes,6077010,1000.0,6.0,0,23,152
Argentina,Buenos Aires,Arrecifes,Todd,6077020,20.0,185.0,0,23,2405
Argentina,Buenos Aires,Arrecifes,Todd,6077020,50.0,125.0,0,23,2405
Argentina,Buenos Aires,Arrecifes,Todd,6077020,100.0,31.0,0,23,2405
Argentina,Buenos Aires,Arrecifes,Viña,6077030,3.0,80.0,0,23,2739
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,0.0,31.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,0.256,1.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,0.5,8.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,0.512,7.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,0.75,43.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,1.0,40.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,2.0,1.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,3.0,27.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,3.5,288.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,5.0,9.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,6.0,24.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,8.0,397.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,10.0,161.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,15.0,816.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,20.0,20.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,30.0,2947.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,50.0,2488.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,60.0,18.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,75.0,2.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,100.0,3744.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,150.0,654.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,200.0,1.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,300.0,3993.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,500.0,502.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,600.0,101.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Avellaneda,6035010,1000.0,334.0,0,26,183
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,0.75,1.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,1.0,1.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,3.0,1.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,3.5,6.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,5.0,6.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,6.0,1.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,8.0,3.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,10.0,59.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,15.0,2.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,20.0,18.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,25.0,1.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,30.0,15.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,50.0,2100.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,60.0,24.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,75.0,3.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,100.0,2254.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,150.0,514.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,300.0,2318.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,500.0,272.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,600.0,89.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Crucesita,6035010,1000.0,240.0,0,26,685
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,0.0,3.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,0.5,1.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,0.75,5.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,1.0,5.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,3.0,5.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,6.0,5.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,8.0,1.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,10.0,22.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,20.0,3.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,24.0,23.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,30.0,3.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,50.0,1238.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,60.0,4.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,75.0,1.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,100.0,509.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,150.0,210.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,300.0,400.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,500.0,40.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,600.0,35.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Dock Sud,6035010,1000.0,41.0,0,26,735
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,0.5,1.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,0.75,2.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,1.0,2.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,3.5,1.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,10.0,141.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,20.0,13.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,30.0,2.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,50.0,3413.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,60.0,20.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,75.0,6.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,100.0,2611.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,150.0,808.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,300.0,2825.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,500.0,319.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,600.0,98.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Gerli,6035010,1000.0,275.0,0,26,1038
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,0.0,1.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,0.5,4.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,0.75,2.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,1.0,5.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,2.0,1.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,3.5,4.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,5.0,6.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,8.0,2.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,10.0,113.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,20.0,8.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,30.0,12.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,40.0,1.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,50.0,1908.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,60.0,26.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,75.0,4.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,100.0,2070.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,150.0,732.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,300.0,2690.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,500.0,289.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,600.0,71.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,999.0,2.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Pineyro,6035010,1000.0,295.0,0,26,1877
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,0.0,4.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,0.5,12.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,0.512,1.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,0.75,35.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,1.0,5.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,2.0,2.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,3.0,1.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,3.5,215.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,5.0,11.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,8.0,128.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,10.0,156.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,15.0,1605.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,20.0,33.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,25.0,2.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,30.0,3390.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,50.0,6305.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,60.0,47.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,75.0,5.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,100.0,4821.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,150.0,1253.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,300.0,4807.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,500.0,496.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,600.0,178.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Sarandí,6035010,1000.0,467.0,0,26,2295
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,0.0,3.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,0.5,5.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,0.75,8.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,1.0,9.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,2.0,1.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,3.0,5.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,3.5,2.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,5.0,2.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,6.0,8.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,7.0,10.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,8.0,468.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,10.0,226.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,15.0,10.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,20.0,33.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,25.0,1.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,30.0,13.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,35.0,4.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,40.0,8.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,50.0,5276.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,60.0,59.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,75.0,4.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,100.0,3423.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,150.0,1400.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,300.0,4136.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,500.0,486.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,600.0,134.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Villa Domínico,6035010,1000.0,632.0,0,26,2573
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,0.0,6.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,0.5,5.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,0.75,32.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,1.0,6.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,3.0,1.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,3.5,116.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,5.0,5.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,6.0,7.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,8.0,261.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,10.0,218.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,15.0,1685.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,20.0,60.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,25.0,3.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,30.0,3077.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,35.0,2.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,40.0,1.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,50.0,7720.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,60.0,121.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,75.0,8.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,100.0,5362.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,150.0,1859.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,300.0,6172.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,500.0,714.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,600.0,208.0,0,26,2751
Argentina,Buenos Aires,Avellaneda,Wilde,6035010,1000.0,613.0,0,26,2751
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,0.75,7.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,1.0,119.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,3.5,109.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,6.0,23.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,8.0,752.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,15.0,1202.0,0,27,187
Argentina,Buenos Aires,Ayacucho,Ayacucho,6042010,30.0,3.0,0,27,187
Argentina,Buenos Aires,Ayacucho,La Constancia,6042020,2.0,10.0,0,27,1267
Argentina,Buenos Aires,Ayacucho,Solanet,6042030,1.0,17.0,0,27,2339
Argentina,Buenos Aires,Ayacucho,Solanet,6042030,2.0,10.0,0,27,2339
Argentina,Buenos Aires,Ayacucho,Udaquiola,6042040,0.512,1.0,0,27,2454
Argentina,Buenos Aires,Ayacucho,Udaquiola,6042040,1.0,31.0,0,27,2454
Argentina,Buenos Aires,Ayacucho,Udaquiola,6042040,2.0,14.0,0,27,2454
Argentina,Buenos Aires,Azul,Azul,6049020,0.0,14.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,0.5,9.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,0.75,55.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,1.0,171.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,2.0,819.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,3.5,754.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,5.0,121.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,6.0,2.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,8.0,951.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,10.0,129.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,15.0,683.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,20.0,9.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,30.0,14.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,40.0,2.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,50.0,1230.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,51.0,1.0,0,28,190
Argentina,Buenos Aires,Azul,Azul,6049020,100.0,8559.0,0,28,190
