Año,Trimestre,Provincia,Velocidad,Accesos,Trimestre_Label
2024-01-01,2,MISIONES,20.0,8126,Q2
2024-01-01,2,MISIONES,10.0,19086,Q2
2024-01-01,2,MISIONES,150.0,1027,Q2
2024-01-01,2,MISIONES,300.0,25897,Q2
2024-01-01,2,MISIONES,350.0,5,Q2
2024-01-01,2,MISIONES,3.0,3698,Q2
2024-01-01,2,MISIONES,1000.0,255,Q2
2024-01-01,2,MISIONES,50.0,38297,Q2
2024-01-01,2,MISIONES,5.0,3170,Q2
2024-01-01,2,MISIONES,11.0,1,Q2
2024-01-01,2,MISIONES,100.0,52864,Q2
2024-01-01,2,MISIONES,15.0,1047,Q2
2024-01-01,2,MISIONES,500.0,1237,Q2
2024-01-01,2,MISIONES,0.512,4,Q2
2024-01-01,2,MISIONES,45.0,28,Q2
2024-01-01,2,MISIONES,0.5,47,Q2
2024-01-01,2,MISIONES,600.0,2005,Q2
2024-01-01,2,MISIONES,2.0,11019,Q2
2024-01-01,2,MISIONES,6.0,6577,Q2
2024-01-01,2,MISIONES,4.0,1705,Q2
2024-01-01,2,MISIONES,8.0,29,Q2
2024-01-01,2,MISIONES,30.0,4453,Q2
2024-01-01,2,MISIONES,0.0,9027,Q2
2024-01-01,2,MISIONES,60.0,19,Q2
2024-01-01,2,MISIONES,25.0,7,Q2
2024-01-01,2,MISIONES,120.0,492,Q2
2024-01-01,2,MISIONES,1.0,3096,Q2
2024-01-01,2,MISIONES,12.0,116,Q2
2024-01-01,2,NEUQUÉN,1.0,532,Q2
2024-01-01,2,NEUQUÉN,50.0,8439,Q2
2024-01-01,2,NEUQUÉN,10.0,7113,Q2
2024-01-01,2,NEUQUÉN,2.0,1626,Q2
2024-01-01,2,NEUQUÉN,0.5,62,Q2
2024-01-01,2,NEUQUÉN,14.0,1,Q2
2024-01-01,2,NEUQUÉN,0.75,458,Q2
2024-01-01,2,NEUQUÉN,250.0,1,Q2
2024-01-01,2,NEUQUÉN,40.0,66,Q2
2024-01-01,2,NEUQUÉN,500.0,2389,Q2
2024-01-01,2,NEUQUÉN,0.0,19890,Q2
2024-01-01,2,NEUQUÉN,25.0,259,Q2
2024-01-01,2,NEUQUÉN,0.256,2,Q2
2024-01-01,2,NEUQUÉN,12.0,3882,Q2
2024-01-01,2,NEUQUÉN,60.0,7,Q2
2024-01-01,2,NEUQUÉN,1000.0,602,Q2
2024-01-01,2,NEUQUÉN,15.0,5148,Q2
2024-01-01,2,NEUQUÉN,3.0,5231,Q2
2024-01-01,2,NEUQUÉN,0.512,82,Q2
2024-01-01,2,NEUQUÉN,300.0,25787,Q2
2024-01-01,2,NEUQUÉN,400.0,1,Q2
2024-01-01,2,NEUQUÉN,5.0,7775,Q2
2024-01-01,2,NEUQUÉN,150.0,4,Q2
2024-01-01,2,NEUQUÉN,7.0,246,Q2
2024-01-01,2,NEUQUÉN,30.0,14760,Q2
2024-01-01,2,NEUQUÉN,8.0,5986,Q2
2024-01-01,2,NEUQUÉN,3.5,10737,Q2
2024-01-01,2,NEUQUÉN,20.0,1559,Q2
2024-01-01,2,NEUQUÉN,100.0,31037,Q2
2024-01-01,2,NEUQUÉN,6.0,8422,Q2
2024-01-01,2,NEUQUÉN,4.0,1438,Q2
2024-01-01,2,RÍO NEGRO,18.0,3,Q2
2024-01-01,2,RÍO NEGRO,9.0,2,Q2
2024-01-01,2,RÍO NEGRO,330.0,115,Q2
2024-01-01,2,RÍO NEGRO,250.0,306,Q2
2024-01-01,2,RÍO NEGRO,200.0,26,Q2
2024-01-01,2,RÍO NEGRO,0.75,501,Q2
2024-01-01,2,RÍO NEGRO,900.0,110,Q2
2024-01-01,2,RÍO NEGRO,40.0,33,Q2
2024-01-01,2,RÍO NEGRO,90.0,10057,Q2
2024-01-01,2,RÍO NEGRO,12.0,952,Q2
2024-01-01,2,RÍO NEGRO,180.0,463,Q2
2024-01-01,2,RÍO NEGRO,35.0,2,Q2
2024-01-01,2,RÍO NEGRO,80.0,268,Q2
2024-01-01,2,RÍO NEGRO,15.0,9896,Q2
2024-01-01,2,RÍO NEGRO,500.0,844,Q2
2024-01-01,2,RÍO NEGRO,520.0,40,Q2
2024-01-01,2,RÍO NEGRO,8.0,11090,Q2
2024-01-01,2,RÍO NEGRO,120.0,233,Q2
2024-01-01,2,RÍO NEGRO,50.0,16834,Q2
2024-01-01,2,RÍO NEGRO,5.0,2136,Q2
2024-01-01,2,RÍO NEGRO,540.0,89,Q2
2024-01-01,2,RÍO NEGRO,25.0,7620,Q2
2024-01-01,2,RÍO NEGRO,10.0,6811,Q2
2024-01-01,2,RÍO NEGRO,4.0,1219,Q2
2024-01-01,2,RÍO NEGRO,1000.0,294,Q2
2024-01-01,2,RÍO NEGRO,1.0,534,Q2
2024-01-01,2,RÍO NEGRO,11.0,18,Q2
2024-01-01,2,RÍO NEGRO,6.0,8577,Q2
2024-01-01,2,RÍO NEGRO,2.0,691,Q2
2024-01-01,2,RÍO NEGRO,30.0,16242,Q2
2024-01-01,2,RÍO NEGRO,60.0,259,Q2
2024-01-01,2,RÍO NEGRO,0.5,36,Q2
2024-01-01,2,RÍO NEGRO,20.0,6701,Q2
2024-01-01,2,RÍO NEGRO,100.0,22247,Q2
2024-01-01,2,RÍO NEGRO,0.512,78,Q2
2024-01-01,2,RÍO NEGRO,3.5,7796,Q2
2024-01-01,2,RÍO NEGRO,0.256,4,Q2
2024-01-01,2,RÍO NEGRO,3.0,5391,Q2
2024-01-01,2,RÍO NEGRO,122.0,34,Q2
2024-01-01,2,RÍO NEGRO,0.0,15564,Q2
2024-01-01,2,RÍO NEGRO,300.0,17892,Q2
2024-01-01,2,RÍO NEGRO,150.0,33,Q2
2024-01-01,2,SALTA,3.5,8,Q2
2024-01-01,2,SALTA,18.0,4,Q2
2024-01-01,2,SALTA,7.0,330,Q2
2024-01-01,2,SALTA,0.75,1,Q2
2024-01-01,2,SALTA,8.0,6914,Q2
2024-01-01,2,SALTA,1000.0,458,Q2
2024-01-01,2,SALTA,200.0,1,Q2
2024-01-01,2,SALTA,400.0,47,Q2
2024-01-01,2,SALTA,2.0,1543,Q2
2024-01-01,2,SALTA,20.0,1350,Q2
2024-01-01,2,SALTA,600.0,1181,Q2
2024-01-01,2,SALTA,3.0,5187,Q2
2024-01-01,2,SALTA,0.512,73,Q2
2024-01-01,2,SALTA,4.0,8039,Q2
2024-01-01,2,SALTA,240.0,521,Q2
2024-01-01,2,SALTA,999.0,1,Q2
2024-01-01,2,SALTA,27.0,1,Q2
2024-01-01,2,SALTA,5.0,5303,Q2
2024-01-01,2,SALTA,80.0,50,Q2
2024-01-01,2,SALTA,500.0,1441,Q2
2024-01-01,2,SALTA,0.256,3,Q2
2024-01-01,2,SALTA,0.0,6541,Q2
2024-01-01,2,SALTA,1.0,852,Q2
2024-01-01,2,SALTA,12.0,88,Q2
2024-01-01,2,SALTA,120.0,35,Q2
2024-01-01,2,SALTA,0.5,41,Q2
2024-01-01,2,SALTA,10.0,55478,Q2
2024-01-01,2,SALTA,100.0,41068,Q2
2024-01-01,2,SALTA,6.0,5806,Q2
2024-01-01,2,SALTA,15.0,1176,Q2
2024-01-01,2,SALTA,800.0,36,Q2
2024-01-01,2,SALTA,30.0,82,Q2
2024-01-01,2,SALTA,300.0,28478,Q2
2024-01-01,2,SALTA,50.0,29203,Q2
2024-01-01,2,SALTA,25.0,1,Q2
2024-01-01,2,SAN JUAN,100.0,3955,Q2
2024-01-01,2,SAN JUAN,4.0,253,Q2
2024-01-01,2,SAN JUAN,9.0,6,Q2
2024-01-01,2,SAN JUAN,12.0,597,Q2
2024-01-01,2,SAN JUAN,3.0,4404,Q2
2024-01-01,2,SAN JUAN,7.0,86,Q2
2024-01-01,2,SAN JUAN,300.0,2038,Q2
2024-01-01,2,SAN JUAN,500.0,11,Q2
2024-01-01,2,SAN JUAN,15.0,9836,Q2
2024-01-01,2,SAN JUAN,0.512,4,Q2
2024-01-01,2,SAN JUAN,2.0,606,Q2
2024-01-01,2,SAN JUAN,8.0,9158,Q2
2024-01-01,2,SAN JUAN,3.5,11509,Q2
2024-01-01,2,SAN JUAN,60.0,1,Q2
2024-01-01,2,SAN JUAN,30.0,10448,Q2
2024-01-01,2,SAN JUAN,6.0,4967,Q2
2024-01-01,2,SAN JUAN,0.0,22744,Q2
2024-01-01,2,SAN JUAN,0.75,723,Q2
2024-01-01,2,SAN JUAN,0.5,21,Q2
2024-01-01,2,SAN JUAN,600.0,149,Q2
2024-01-01,2,SAN JUAN,200.0,2,Q2
2024-01-01,2,SAN JUAN,0.256,2,Q2
2024-01-01,2,SAN JUAN,25.0,338,Q2
2024-01-01,2,SAN JUAN,1.0,1299,Q2
2024-01-01,2,SAN JUAN,10.0,3778,Q2
2024-01-01,2,SAN JUAN,50.0,17407,Q2
2024-01-01,2,SAN JUAN,5.0,290,Q2
2024-01-01,2,SAN JUAN,20.0,1099,Q2
2024-01-01,2,SAN JUAN,24.0,259,Q2
2024-01-01,2,SAN LUIS,7.0,1,Q2
2024-01-01,2,SAN LUIS,10.0,21077,Q2
2024-01-01,2,SAN LUIS,999.0,2,Q2
2024-01-01,2,SAN LUIS,50.0,11319,Q2
2024-01-01,2,SAN LUIS,2.0,491,Q2
2024-01-01,2,SAN LUIS,0.0,5975,Q2
2024-01-01,2,SAN LUIS,12.0,955,Q2
2024-01-01,2,SAN LUIS,1.0,466,Q2
2024-01-01,2,SAN LUIS,500.0,32,Q2
2024-01-01,2,SAN LUIS,40.0,35,Q2
2024-01-01,2,SAN LUIS,5.0,332,Q2
2024-01-01,2,SAN LUIS,6.0,6216,Q2
2024-01-01,2,SAN LUIS,25.0,70721,Q2
2024-01-01,2,SAN LUIS,3.0,2771,Q2
2024-01-01,2,SAN LUIS,600.0,685,Q2
2024-01-01,2,SAN LUIS,15.0,1836,Q2
2024-01-01,2,SAN LUIS,4.0,1,Q2
2024-01-01,2,SAN LUIS,300.0,1256,Q2
2024-01-01,2,SAN LUIS,9.0,2,Q2
2024-01-01,2,SAN LUIS,30.0,136,Q2
2024-01-01,2,SAN LUIS,1000.0,23645,Q2
2024-01-01,2,SAN LUIS,0.512,1,Q2
2024-01-01,2,SAN LUIS,0.75,163,Q2
2024-01-01,2,SAN LUIS,100.0,3949,Q2
2024-01-01,2,SAN LUIS,8.0,2622,Q2
2024-01-01,2,SAN LUIS,20.0,1443,Q2
2024-01-01,2,SAN LUIS,0.5,59,Q2
2024-01-01,2,SAN LUIS,3.5,1418,Q2
2024-01-01,2,SANTA CRUZ,0.75,218,Q2
2024-01-01,2,SANTA CRUZ,150.0,587,Q2
2024-01-01,2,SANTA CRUZ,75.0,3117,Q2
2024-01-01,2,SANTA CRUZ,100.0,1451,Q2
2024-01-01,2,SANTA CRUZ,350.0,142,Q2
2024-01-01,2,SANTA CRUZ,18.0,1,Q2
2024-01-01,2,SANTA CRUZ,3.5,2001,Q2
2024-01-01,2,SANTA CRUZ,3.0,1259,Q2
2024-01-01,2,SANTA CRUZ,0.512,21,Q2
2024-01-01,2,SANTA CRUZ,12.0,38,Q2
2024-01-01,2,SANTA CRUZ,0.256,9,Q2
2024-01-01,2,SANTA CRUZ,1.0,216,Q2
2024-01-01,2,SANTA CRUZ,0.5,26,Q2
2024-01-01,2,SANTA CRUZ,6.0,2004,Q2
2024-01-01,2,SANTA CRUZ,15.0,6224,Q2
2024-01-01,2,SANTA CRUZ,30.0,5592,Q2
2024-01-01,2,SANTA CRUZ,35.0,1139,Q2
2024-01-01,2,SANTA CRUZ,2.0,726,Q2
2024-01-01,2,SANTA CRUZ,0.0,33785,Q2
2024-01-01,2,SANTA CRUZ,200.0,102,Q2
2024-01-01,2,SANTA CRUZ,20.0,4329,Q2
2024-01-01,2,SANTA CRUZ,500.0,142,Q2
2024-01-01,2,SANTA CRUZ,40.0,3,Q2
2024-01-01,2,SANTA CRUZ,9.0,3,Q2
2024-01-01,2,SANTA CRUZ,4.0,506,Q2
2024-01-01,2,SANTA CRUZ,8.0,2361,Q2
2024-01-01,2,SANTA CRUZ,25.0,1454,Q2
2024-01-01,2,SANTA CRUZ,24.0,1835,Q2
2024-01-01,2,SANTA CRUZ,50.0,5684,Q2
2024-01-01,2,SANTA CRUZ,5.0,1272,Q2
2024-01-01,2,SANTA CRUZ,10.0,7214,Q2
2024-01-01,2,SANTA FE,24.0,39,Q2
2024-01-01,2,SANTA FE,120.0,1218,Q2
2024-01-01,2,SANTA FE,95.0,1,Q2
2024-01-01,2,SANTA FE,70.0,251,Q2
2024-01-01,2,SANTA FE,50.0,178347,Q2
2024-01-01,2,SANTA FE,65.0,1,Q2
2024-01-01,2,SANTA FE,25.0,15114,Q2
2024-01-01,2,SANTA FE,10.0,128572,Q2
2024-01-01,2,SANTA FE,5.0,17147,Q2
2024-01-01,2,SANTA FE,200.0,10384,Q2
2024-01-01,2,SANTA FE,20.0,32376,Q2
2024-01-01,2,SANTA FE,100.0,220634,Q2
2024-01-01,2,SANTA FE,75.0,88,Q2
2024-01-01,2,SANTA FE,3.5,164,Q2
2024-01-01,2,SANTA FE,0.5,335,Q2
2024-01-01,2,SANTA FE,2.5,472,Q2
2024-01-01,2,SANTA FE,2.0,6277,Q2
2024-01-01,2,SANTA FE,999.0,1,Q2
2024-01-01,2,SANTA FE,18.0,8,Q2
2024-01-01,2,SANTA FE,13.0,69,Q2
2024-01-01,2,SANTA FE,0.75,5,Q2
2024-01-01,2,SANTA FE,6.0,22626,Q2
2024-01-01,2,SANTA FE,250.0,496,Q2
2024-01-01,2,SANTA FE,40.0,4727,Q2
2024-01-01,2,SANTA FE,500.0,8056,Q2
2024-01-01,2,SANTA FE,8.0,10453,Q2
2024-01-01,2,SANTA FE,16.0,31,Q2
2024-01-01,2,SANTA FE,98.0,30,Q2
2024-01-01,2,SANTA FE,4.0,5494,Q2
2024-01-01,2,SANTA FE,150.0,1621,Q2
2024-01-01,2,SANTA FE,0.0,28701,Q2
2024-01-01,2,SANTA FE,400.0,2046,Q2
2024-01-01,2,SANTA FE,300.0,149170,Q2
2024-01-01,2,SANTA FE,7.0,4113,Q2
2024-01-01,2,SANTA FE,36.0,18,Q2
2024-01-01,2,SANTA FE,12.0,1200,Q2
2024-01-01,2,SANTA FE,0.512,104,Q2
2024-01-01,2,SANTA FE,60.0,1213,Q2
2024-01-01,2,SANTA FE,35.0,41,Q2
2024-01-01,2,SANTA FE,30.0,9675,Q2
2024-01-01,2,SANTA FE,1000.0,1619,Q2
2024-01-01,2,SANTA FE,51.0,4,Q2
2024-01-01,2,SANTA FE,1.0,6011,Q2
2024-01-01,2,SANTA FE,0.256,37,Q2
2024-01-01,2,SANTA FE,700.0,1,Q2
2024-01-01,2,SANTA FE,3.0,22537,Q2
2024-01-01,2,SANTA FE,450.0,1,Q2
2024-01-01,2,SANTA FE,9.0,1474,Q2
2024-01-01,2,SANTA FE,140.0,1,Q2
2024-01-01,2,SANTA FE,15.0,23515,Q2
2024-01-01,2,SANTA FE,800.0,14,Q2
2024-01-01,2,SANTA FE,80.0,9026,Q2
2024-01-01,2,SANTA FE,600.0,5415,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,7.0,352,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,60.0,1,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,40.0,41,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,0.75,908,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,20.0,18963,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,0.512,139,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,25.0,17,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,0.256,3,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,100.0,11645,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,1.5,307,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,300.0,9066,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,50.0,10605,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,3.0,5036,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,5.0,399,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,500.0,585,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,15.0,199,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,10.0,52231,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,1000.0,95,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,0.5,39,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,4.0,1221,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,8.0,114,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,6.0,2561,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,30.0,3847,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,600.0,268,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,0.0,889,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,2.0,381,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,1.0,176,Q2
2024-01-01,2,SANTIAGO DEL ESTERO,12.0,5226,Q2
2024-01-01,2,TIERRA DEL FUEGO,60.0,81,Q2
2024-01-01,2,TIERRA DEL FUEGO,12.0,2226,Q2
2024-01-01,2,TIERRA DEL FUEGO,35.0,486,Q2
2024-01-01,2,TIERRA DEL FUEGO,5.0,430,Q2
2024-01-01,2,TIERRA DEL FUEGO,25.0,14491,Q2
2024-01-01,2,TIERRA DEL FUEGO,0.512,11,Q2
2024-01-01,2,TIERRA DEL FUEGO,9.0,1,Q2
2024-01-01,2,TIERRA DEL FUEGO,0.5,11,Q2
2024-01-01,2,TIERRA DEL FUEGO,24.0,2089,Q2
2024-01-01,2,TIERRA DEL FUEGO,300.0,672,Q2
2024-01-01,2,TIERRA DEL FUEGO,3.0,3,Q2
2024-01-01,2,TIERRA DEL FUEGO,8.0,8034,Q2
2024-01-01,2,TIERRA DEL FUEGO,15.0,8103,Q2
2024-01-01,2,TIERRA DEL FUEGO,1.0,516,Q2
2024-01-01,2,TIERRA DEL FUEGO,4.0,1872,Q2
2024-01-01,2,TIERRA DEL FUEGO,0.0,7124,Q2
2024-01-01,2,TIERRA DEL FUEGO,3.5,3740,Q2
2024-01-01,2,TIERRA DEL FUEGO,18.0,200,Q2
2024-01-01,2,TIERRA DEL FUEGO,0.75,318,Q2
2024-01-01,2,TIERRA DEL FUEGO,150.0,30,Q2
2024-01-01,2,TIERRA DEL FUEGO,20.0,209,Q2
2024-01-01,2,TIERRA DEL FUEGO,10.0,1610,Q2
2024-01-01,2,TIERRA DEL FUEGO,100.0,440,Q2
2024-01-01,2,TIERRA DEL FUEGO,500.0,3,Q2
2024-01-01,2,TIERRA DEL FUEGO,6.0,4105,Q2
2024-01-01,2,TIERRA DEL FUEGO,1024.0,1,Q2
2024-01-01,2,TIERRA DEL FUEGO,2.0,2,Q2
2024-01-01,2,TIERRA DEL FUEGO,50.0,4400,Q2
2024-01-01,2,TIERRA DEL FUEGO,200.0,3,Q2
2024-01-01,2,TIERRA DEL FUEGO,40.0,5,Q2
2024-01-01,2,TIERRA DEL FUEGO,30.0,192,Q2
2024-01-01,2,TIERRA DEL FUEGO,1000.0,1,Q2
2024-01-01,2,TUCUMÁN,0.512,20,Q2
2024-01-01,2,TUCUMÁN,4.0,44,Q2
2024-01-01,2,TUCUMÁN,164.0,1,Q2
2024-01-01,2,TUCUMÁN,100.0,78963,Q2
2024-01-01,2,TUCUMÁN,8.0,145,Q2
2024-01-01,2,TUCUMÁN,1000.0,289,Q2
2024-01-01,2,TUCUMÁN,24.0,488,Q2
2024-01-01,2,TUCUMÁN,12.0,13065,Q2
2024-01-01,2,TUCUMÁN,9.0,1,Q2
2024-01-01,2,TUCUMÁN,40.0,2,Q2
2024-01-01,2,TUCUMÁN,500.0,2471,Q2
2024-01-01,2,TUCUMÁN,15.0,1841,Q2
2024-01-01,2,TUCUMÁN,7.0,146,Q2
2024-01-01,2,TUCUMÁN,70.0,2,Q2
2024-01-01,2,TUCUMÁN,200.0,1,Q2
2024-01-01,2,TUCUMÁN,3.5,2271,Q2
2024-01-01,2,TUCUMÁN,300.0,45438,Q2
2024-01-01,2,TUCUMÁN,30.0,966,Q2
2024-01-01,2,TUCUMÁN,60.0,1,Q2
2024-01-01,2,TUCUMÁN,600.0,2285,Q2
2024-01-01,2,TUCUMÁN,3.0,4191,Q2
2024-01-01,2,TUCUMÁN,20.0,7247,Q2
2024-01-01,2,TUCUMÁN,2.0,122,Q2
2024-01-01,2,TUCUMÁN,0.0,343,Q2
2024-01-01,2,TUCUMÁN,0.5,19,Q2
2024-01-01,2,TUCUMÁN,6.0,6774,Q2
2024-01-01,2,TUCUMÁN,10.0,18301,Q2
2024-01-01,2,TUCUMÁN,1.0,808,Q2
2024-01-01,2,TUCUMÁN,90.0,1,Q2
2024-01-01,2,TUCUMÁN,35.0,12,Q2
2024-01-01,2,TUCUMÁN,0.256,1,Q2
2024-01-01,2,TUCUMÁN,5.0,819,Q2
2024-01-01,2,TUCUMÁN,50.0,79775,Q2
2024-01-01,2,TUCUMÁN,26.0,1,Q2
2024-01-01,2,TUCUMÁN,25.0,60,Q2
2024-01-01,1,BUENOS AIRES,0.256,125147,Q1
2024-01-01,1,BUENOS AIRES,0.375,18,Q1
2024-01-01,1,BUENOS AIRES,0.512,25815,Q1
2024-01-01,1,BUENOS AIRES,0.75,169,Q1
2024-01-01,1,BUENOS AIRES,1.0,4611,Q1
2024-01-01,1,BUENOS AIRES,1.2,17899,Q1
2024-01-01,1,BUENOS AIRES,2.0,141,Q1
2024-01-01,1,BUENOS AIRES,2.2,19520,Q1
2024-01-01,1,BUENOS AIRES,6.7,21,Q1
2024-01-01,1,BUENOS AIRES,3.2,43554,Q1
2024-01-01,1,BUENOS AIRES,4.0,41735,Q1
2024-01-01,1,BUENOS AIRES,4.5,13365,Q1
2024-01-01,1,BUENOS AIRES,5.0,83,Q1
2024-01-01,1,BUENOS AIRES,6.0,27327,Q1
2024-01-01,1,BUENOS AIRES,6.4,75439,Q1
2024-01-01,1,BUENOS AIRES,7.5,11286,Q1
2024-01-01,1,BUENOS AIRES,8.0,53,Q1
2024-01-01,1,BUENOS AIRES,9.0,63826,Q1
2024-01-01,1,BUENOS AIRES,10.0,688,Q1
2024-01-01,1,BUENOS AIRES,10.1,157372,Q1
2024-01-01,1,BUENOS AIRES,12.0,10,Q1
2024-01-01,1,BUENOS AIRES,12.3,21114,Q1
2024-01-01,1,BUENOS AIRES,14.0,238,Q1
2024-01-01,1,BUENOS AIRES,15.0,149,Q1
2024-01-01,1,BUENOS AIRES,16.0,94414,Q1
2024-01-01,1,BUENOS AIRES,17.0,231,Q1
2024-01-01,1,BUENOS AIRES,18.0,2,Q1
2024-01-01,1,BUENOS AIRES,19.0,1080,Q1
2024-01-01,1,BUENOS AIRES,20.5,124540,Q1
2024-01-01,1,BUENOS AIRES,22.0,2,Q1
2024-01-01,1,BUENOS AIRES,23.0,1,Q1
2024-01-01,1,BUENOS AIRES,24.0,20,Q1
2024-01-01,1,BUENOS AIRES,25.0,106,Q1
2024-01-01,1,BUENOS AIRES,25.1,42701,Q1
2024-01-01,1,BUENOS AIRES,31.0,782651,Q1
2024-01-01,1,BUENOS AIRES,32.0,1611,Q1
2024-01-01,1,BUENOS AIRES,34.0,16,Q1
2024-01-01,1,BUENOS AIRES,36.0,1373,Q1
2024-01-01,1,BUENOS AIRES,37.0,30,Q1
2024-01-01,1,BUENOS AIRES,41.0,5574,Q1
2024-01-01,1,BUENOS AIRES,45.0,9,Q1
2024-01-01,1,BUENOS AIRES,49.0,659,Q1
2024-01-01,1,BUENOS AIRES,50.0,1,Q1
2024-01-01,1,BUENOS AIRES,50.1,504344,Q1
2024-01-01,1,BUENOS AIRES,50.25,1,Q1
2024-01-01,1,BUENOS AIRES,56.0,255,Q1
2024-01-01,1,BUENOS AIRES,60.0,59,Q1
2024-01-01,1,BUENOS AIRES,61.0,75495,Q1
2024-01-01,1,BUENOS AIRES,62.0,78,Q1
2024-01-01,1,BUENOS AIRES,66.0,90,Q1
2024-01-01,1,BUENOS AIRES,71.0,7238,Q1
2024-01-01,1,BUENOS AIRES,77.0,1599,Q1
2024-01-01,1,BUENOS AIRES,81.0,9092,Q1
2024-01-01,1,BUENOS AIRES,90.0,16,Q1
2024-01-01,1,BUENOS AIRES,91.0,3,Q1
2024-01-01,1,BUENOS AIRES,100.1,865122,Q1
2024-01-01,1,BUENOS AIRES,109.0,14,Q1
2024-01-01,1,BUENOS AIRES,122.0,496,Q1
2024-01-01,1,BUENOS AIRES,126.0,2,Q1
2024-01-01,1,BUENOS AIRES,155.0,484778,Q1
2024-01-01,1,BUENOS AIRES,157.0,28,Q1
2024-01-01,1,BUENOS AIRES,164.0,1211,Q1
2024-01-01,1,BUENOS AIRES,203.0,7739,Q1
2024-01-01,1,BUENOS AIRES,212.0,3,Q1
2024-01-01,1,BUENOS AIRES,220.0,1,Q1
2024-01-01,1,BUENOS AIRES,246.0,938,Q1
2024-01-01,1,BUENOS AIRES,250.0,41,Q1
2024-01-01,1,BUENOS AIRES,256.0,258,Q1
2024-01-01,1,BUENOS AIRES,270.0,15,Q1
2024-01-01,1,BUENOS AIRES,320.0,1060257,Q1
2024-01-01,1,BUENOS AIRES,325.0,27,Q1
2024-01-01,1,BUENOS AIRES,450.0,965,Q1
2024-01-01,1,BUENOS AIRES,500.0,5,Q1
2024-01-01,1,BUENOS AIRES,512.0,149680,Q1
2024-01-01,1,BUENOS AIRES,520.0,663,Q1
2024-01-01,1,BUENOS AIRES,640.0,12163,Q1
2024-01-01,1,BUENOS AIRES,850.0,563,Q1
2024-01-01,1,BUENOS AIRES,1000.0,26,Q1
2024-01-01,1,BUENOS AIRES,1024.0,156691,Q1
2024-01-01,1,BUENOS AIRES,0.375,31,Q1
2024-01-01,1,BUENOS AIRES,0.512,451,Q1
2024-01-01,1,BUENOS AIRES,0.75,34,Q1
2024-01-01,1,BUENOS AIRES,1.0,1307,Q1
2024-01-01,1,BUENOS AIRES,1.2,4111,Q1
2024-01-01,1,BUENOS AIRES,2.2,249,Q1
2024-01-01,1,BUENOS AIRES,3.2,3971,Q1
2024-01-01,1,BUENOS AIRES,4.0,11975,Q1
2024-01-01,1,BUENOS AIRES,4.5,994,Q1
2024-01-01,1,BUENOS AIRES,6.0,3547,Q1
2024-01-01,1,BUENOS AIRES,6.4,9017,Q1
2024-01-01,1,BUENOS AIRES,7.5,7,Q1
2024-01-01,1,BUENOS AIRES,9.0,16864,Q1
2024-01-01,1,BUENOS AIRES,10.0,3,Q1
2024-01-01,1,BUENOS AIRES,10.1,34541,Q1
2024-01-01,1,BUENOS AIRES,12.0,5,Q1
2024-01-01,1,BUENOS AIRES,12.3,92,Q1
2024-01-01,1,BUENOS AIRES,16.0,29730,Q1
2024-01-01,1,BUENOS AIRES,17.0,5,Q1
2024-01-01,1,BUENOS AIRES,20.5,7537,Q1
2024-01-01,1,BUENOS AIRES,22.0,1,Q1
2024-01-01,1,BUENOS AIRES,25.1,433,Q1
2024-01-01,1,BUENOS AIRES,31.0,58579,Q1
2024-01-01,1,BUENOS AIRES,36.0,24,Q1
2024-01-01,1,BUENOS AIRES,41.0,238,Q1
2024-01-01,1,BUENOS AIRES,50.1,66357,Q1
2024-01-01,1,BUENOS AIRES,56.0,1,Q1
2024-01-01,1,BUENOS AIRES,61.0,17314,Q1
2024-01-01,1,BUENOS AIRES,67.0,1,Q1
2024-01-01,1,BUENOS AIRES,71.0,3,Q1
2024-01-01,1,BUENOS AIRES,77.0,1091,Q1
2024-01-01,1,BUENOS AIRES,81.0,11,Q1
2024-01-01,1,BUENOS AIRES,100.1,375600,Q1
